grdid,all_ihs_dist_km_sog_gt01,all_ihs_dist_km_sog_gt10,boem_ihs_dist_km_sog_gt01,boem_ihs_dist_km_sog_gt10
8788,6483.124999999999,5499.013,1856.3609999999996,1221.1439999999998
8789,6516.064,5719.1050000000005,1288.2350000000001,855.1729999999998
8790,8427.881,7347.447,1472.3849999999998,862.4869999999999
8791,6117.944000000001,5253.354,1230.3510000000003,714.046
8792,7347.67,6666.021999999998,999.7150000000001,717.4970000000001
8793,8083.5610000000015,7357.9540000000015,836.6590000000003,542.25
8794,12277.336,11506.211,1249.323,853.2659999999997
8795,48476.32800000001,46096.960999999996,5433.610999999999,4779.131000000001
8796,65095.83999999999,60946.65,6117.9,5570.906000000002
8797,38215.321,35569.88799999999,4213.243,3610.3120000000004
8798,17993.789999999997,16619.947999999997,2289.017,1721.9890000000005
8799,8254.874,7431.347999999999,1296.5799999999995,842.4580000000001
8800,6856.378999999999,6147.286,1036.7389999999998,645.788
8801,7539.865,6793.563,996.567,652.03999999999985
8802,8141.52,7425.577999999999,966.8230000000001,658.811
8803,7128.141000000001,6351.892000000001,849.89,491.9899999999999
8804,9258.185,7871.136,1124.4299999999996,460.5900000000001
8805,8380.853000000001,7435.522999999998,1220.6539999999998,674.2979999999998
8806,6459.0199999999995,5776.225999999999,1107.0269999999998,590.8499999999998
8807,7486.843999999999,7026.901,799.403,538.687
8808,9943.410000000002,9507.542999999998,1381.4479999999999,1144.1290000000001
8809,15534.747,14851.888000000003,1953.7090000000003,1777.7140000000002
8810,14343.377999999999,13434.073,1693.228,1285.509
8811,10956.525,9883.764000000001,1052.3790000000001,815.103
8812,12291.524000000001,10987.758000000002,443.8979999999999,331.263
8813,5593.637000000001,5153.0160000000005,374.748,223.79100000000003
8814,4903.933000000001,4567.964999999999,295.32500000000005,177.908
8815,4550.141,4346.104000000001,209.85499999999996,130.89
8816,4538.182,4297.187,324.09100000000007,193.914
8817,4476.236,4314.277,238.393,153.815
8818,5166.97,4910.426,377.267,237.54199999999997
8819,5727.022000000001,5415.716,380.4389999999999,242.744
8820,9065.014,8026.989000000001,745.2870000000001,429.706
8821,6755.946999999998,6226.859999999999,634.4259999999999,342.934
8822,6269.74,5743.691,600.3510000000001,303.33700000000005
8823,5205.476999999999,4767.712999999999,467.221,200.76100000000002
8824,5654.553,5232.754,447.755,183.59400000000002
8825,5617.257,5295.142,482.24,275.28499999999997
8826,5888.514,5496.9580000000005,500.647,270.01499999999993
8827,6153.415,5728.579999999999,560.998,317.826
8828,6578.699000000001,6128.2040000000015,573.4970000000001,323.053
8829,6763.798999999999,6290.116,613.3750000000001,350.35200000000003
8830,7232.672,6803.8550000000005,599.7779999999999,391.451
8831,7255.409,6796.728000000002,571.4119999999999,404.669
8832,8848.464000000004,8260.875,670.3199999999998,486.31899999999985
8833,13121.204999999998,11856.375000000004,872.5230000000001,635.4580000000001
8834,15257.935999999998,13658.148,902.236,684.36
8835,15937.755000000001,14244.272999999996,896.0310000000001,681.1620000000003
8836,16416.219000000005,14666.371999999998,1008.0459999999999,759.424
8837,17055.953999999998,15108.178000000004,1048.848,779.1540000000001
8838,18266.562999999995,16326.526000000002,1042.0800000000002,757.451
8839,19570.061,17474.200999999997,1134.7800000000002,776.4060000000002
8840,21123.719,18701.556,1216.5810000000004,782.8720000000001
8841,23370.684000000005,20619.48,1379.59,838.517
8842,24473.495999999992,21370.896000000008,1489.4799999999996,851.8730000000003
8843,25797.435999999994,22297.589000000004,1652.6080000000004,929.6960000000001
8844,27880.637,23861.438,1851.8480000000009,1053.5710000000001
8845,31174.336,26145.786999999997,2035.8830000000003,1125.9120000000003
8846,39585.64200000001,32918.920999999995,2393.709,1276.2529999999997
8847,59527.74799999999,46865.803,4080.8849999999993,2249.6640000000007
8848,101007.72399999999,77720.46199999997,10421.582,6066.688
8849,63310.752,54153.076,7831.709000000001,4790.254
8850,2284.208,716.0369999999998,1210.5059999999999,279.01
8851,1741.9440000000002,318.692,1141.4859999999999,82.494
8852,0,0,0,0
8888,0,0,0,0
8889,0,0,0,0
8890,7.713,0,7.713,0
8891,390.44500000000005,115.25799999999998,368.99100000000004,113.256
8892,11985.479999999996,8546.644000000004,7613.616000000001,5976.512999999997
8893,9813.875000000002,6696.798000000001,4566.561000000001,2868.541
8894,68116.19299999998,59516.07899999998,24609.969,20528.261000000002
8895,92693.55800000002,79005.06899999997,33292.13199999999,26885.079
8896,51117.197,43462.657,19444.09000000001,15357.492
8897,6129.078,2379.329,5030.190999999999,1599.6380000000001
8898,6718.903,1429.2699999999998,6307.7170000000015,1304.4269999999997
8899,6424.259,1235.3329999999996,5985.794,976.048
8900,7052.333,5029.545999999999,3726.1950000000006,2366.561
8901,16166.842000000006,13462.449999999995,7534.394000000002,6166.564000000001
8902,22539.656000000003,18242.832000000002,10129.74,7962.932999999998
8903,37848.821,32839.245,12604.697000000004,10886.422000000002
8904,25671.112,21696.791,9716.258,8365.839999999998
8905,25241.823,21315.809999999998,9427.163999999999,8071.608000000001
8906,24852.612999999994,20974.84,9037.231000000003,7819.490000000001
8907,24787.841,20925.571,8955.743,7759.374000000001
8908,24498.95399999999,20678.747,8602.519999999999,7473.532000000001
8909,24588.191,20946.324999999993,8402.643,7390.78
8910,24329.594999999998,20780.768999999997,8273.329,7340.9259999999995
8911,24024.288000000004,20725.978999999996,8183.637999999999,7322.204999999998
